2 0.00112104415894
3 0.00335693359375
5 0.00200700759888
7 0.00231003761292
8 0.00403714179993
9 0.046236038208
10 0.226861953735
11 0.232868909836
12 0.240060091019
13 0.249540090561
14 0.259113073349
15 0.432815074921
16 0.444662094116
17 0.473819971085
18 0.4489569664
19 0.492536067963
20 0.596678972244
21 0.448748111725
22 0.449051141739
23 0.449159145355
24 0.447867870331
25 0.448635816574
26 0.448297977448
27 0.448539018631
